,date,id,tweet_text
696,2020-10-27,1321203805661351937,justice kavanaugh foreshadows supreme court may intervene states vote counting billweircnnreports
697,2020-10-27,1321204010372706312,philadelphia police prepare tense night protests police shot killed man knife brynncnnrepor
698,2020-10-27,1321204638335598600,davidaxelrod biden control race
699,2020-10-27,1321205213475311617,beloved uncle brother dies battling covid jaketapper reports
701,2020-10-27,1321212405913919490,stunnedit removes one thing makes voa distinct broadcasters repressive regimes ins
702,2020-10-27,1321222173269336071,supposed fixed trump ally charge get hauled congress publicly shame
703,2020-10-27,1321231763147018244,total failure political leadership still testing fixed still
704,2020-10-27,1321232890135515136,signs young voters engaged  election past elections danabashcnn report
705,2020-10-28,1321272176528498689,sifillldf swing low love neelys inspiration nowaystired
706,2020-10-28,1321275617564856322,wolfblitzer tonight cnnsitroom honored two wonderful women died coronavirus may rest peace may th
707,2020-10-28,1321284236339515393,allinwithchris monday justice kavanaugh wrote opinion mailin ballots minutes later trump tweeted essentially
708,2020-10-28,1321284741266612224,jonlemire washington ap wife supreme court justice clarence thomas using facebook page amplify unsubstantiated cl
709,2020-10-28,1321285099284058118,npr pennsylvania county asking amy coney barrett recuse election procedures case pending court argui
710,2020-10-28,1321295030720602114,brhodes trump really think americans prefer life covid response swine flu nobody remembers
711,2020-10-28,1321312535077965824,maddowblog addition checking info nbcnews another good idea look sample
712,2020-10-28,1321312978499702784,god bless general honore
713,2020-10-28,1321313547746451457,vermontsos justice kavanaugh incorrect vt upending wi voting one week election held election da
714,2020-10-28,1321313599248322560,ericholder late use mails given supreme court rulings urge everyone vote person early vote use drop b
715,2020-10-28,1321318089833783303,iastartingline situation continues omaha posttrump rally
716,2020-10-28,1321458137342316547,nearly half million people contracted covid united states last seven days according
717,2020-10-28,1321459904637472775,sad truth white house disengaged pandemic response long total
718,2020-10-28,1321460267239280640,least  people including elderly electric wheelchair user family small children among
719,2020-10-28,1321487622175412224,brianstelter remember person pledged identify election day
720,2020-10-28,1321501436375715840,brhodes closing trump argument supporters die mike pence best doctors
721,2020-10-28,1321501819974131713,msnbc update omaha police according preliminary report  people contacted medical reasons total  peo
722,2020-10-28,1321521336657784833,maddowblog tropical rainforests lungs planet tongass lungs north america dominick dellasala ch
724,2020-10-28,1321537269380075523,milestaylorusa donald trump man without character wrote warningand colleagues spoken
725,2020-10-28,1321539055880982528,last night highlighted new kansas study shows counties mask mandates half new cases co
726,2020-10-28,1321541122263535617,facesofcovid virus overwhelmed us died trying protect us statistic third series fr
727,2020-10-28,1321542134957309953,nprkelly reminder yesterday last day usps says could guarantee delivery ballot election day still p
728,2020-10-28,1321561671471632385,anonymous senior trump administration official wrote  new york times oped subsequent book crit
730,2020-10-28,1321568030879612928,seen campaign continues go brandishing bible american flag claiming
731,2020-10-28,1321569889505710080,fmr trump campaign official jessica denson treated differently woman working campaign
732,2020-10-28,1321571067408928769,maddowblog ah
733,2020-10-28,1321571891631562753,wh falsely claims trump ended pandemic yous averages  new cases  deaths per day craigaspencer
734,2020-10-28,1321572218682429442,want know photo
735,2020-10-28,1321572640264495104,govmurphy success managing covid slipping amid massive surge
736,2020-10-28,1321573098978746368,biden leads trump   new cnn national poll davidchalian reports
737,2020-10-28,1321573196596994050,identity anonymous nyt oped book revealed jaketapperreports
738,2020-10-28,1321574072036327424,white house calls newlyrevealed anonymous author miles taylor lowlevel disgruntled former staffer
739,2020-10-28,1321574086783455232,biden leads among women people color seniors new cnn poll trump leads among white males without
740,2020-10-28,1321574668231417857,bidens closing message trumps mishandling coronavirus pandemic mjleereports
741,2020-10-28,1321575375898554368,take anything granted democrats express caution ahead  election scottjenningsky finneyk di
742,2020-10-28,1321575685656354822,drsanjaygupta misinformation white house hurts pandemic gets worse
743,2020-10-28,1321576461430591493, million ballots cast far half  votes pamelabrowncnnreports
744,2020-10-28,1321590253707272193,accomplished total break faith states administration due abject fai
745,2020-10-28,1321593405391151104,city houston noticing modest increase covid trends houston mayor sylvesterturner says
746,2020-10-28,1321593443404177411,rickhasen live pennsylvania point use yous mail return ballot point anywher
747,2020-10-29,1321608165964845056,marceelias breaking pair decisions us supreme court  denies republican effort block north carolina state
748,2020-10-29,1321608190174396416,ap supreme court allow absentee ballots north carolina received counted  days election day wi
749,2020-10-29,1321634775149486081,cisakrebs healthcare public health sector partners shields assume ryuk inside house executives ready act
750,2020-10-29,1321634838248640512,kylegriffin trump let martha mcsally speak one minute addressed martha come fast fast fast com
751,2020-10-29,1321634870653800448,allinwithchris mailed ballot yet state
752,2020-10-29,1321657078319091712,maddowblog expect panic one hacker involved attacks said russian private exchange monday capture
753,2020-10-29,1321657127174287366,ashishkjha weeks second behind neighbor north dakota south dakota today became  nation new covid cases per po
754,2020-10-29,1321799941841453060,trailing polls trumps campaign pursuing strategy effectively suppress vote pennsylvania
755,2020-10-29,1321847668369477632,know nixons crimes usual benchmark presidential crimes corruption one mor
756,2020-10-29,1321849526500663299,moment turkish president tries pressure tactics thenvp biden biden tells stic
757,2020-10-29,1321853628785795076,barrs legacy right ag job may change account risk someone unethical gets jo
758,2020-10-29,1321856307469561856,msnbc maddow bottom line states late count mail mail bring https
759,2020-10-29,1321864101770002432,hospital reached resource respiratory capabilities patient needed transferred fu
760,2020-10-29,1321867195606061059,new finaldays biden ad going directly issue kids trump admin took away parents never
761,2020-10-29,1321888414346612737,st thing opened lunch today pennsylvania republicans might need stall win
762,2020-10-29,1321907969647349760,playing rules taken really absurd kind insulting obviously selfish degree
763,2020-10-29,1321919622979997698,top whoa true file today dakota genetic sequencing support claim r
764,2020-10-29,1321931987666567170,davejmatthews voting biden wildly love either candidate
765,2020-10-29,1321932838787317760,drpauloffit surge new cases across yous canada done better job much stron
766,2020-10-29,1321933303323234304,trump biden hold dueling events tampa battleground florida ryanobles reports
767,2020-10-29,1321933818253770752,joe biden tells drivein rally crowd florida goes blue arlettesaenzreports
768,2020-10-29,1321934127508148227,democratic rep raja krishnamoorthi says documents reveal trump administration attempted use  milli
769,2020-10-29,1321935579685310464,worsening pandemic could mean election crucial state florida seungminkim mzanona discuss
770,2020-10-29,1321936072776032265,drsanjayguptainvestigates covid spread linked trump rallies
771,2020-10-29,1321936797358764033,drsanjaygupta message trump supporters go rallies
772,2020-10-29,1321937001856356352,fauci warns whole lot pain coming months nickwattcnnreports
773,2020-10-29,1321937511724294146,tommillermd cases utah continue rise despite already smashing records
774,2020-10-29,1321938056769949707,final preelection economic report card record economic growth pandemic cratering jchatterleycnnreports
775,2020-10-29,1321938406344138753,brandyzadrozny new oneunderscore weird one behind fake account peddling hunter biden dossier http
776,2020-10-29,1321939214594953218,biden trump offer starkly different approaches job creation cristinaalesci reports
777,2020-10-29,1321939396728442880,nprinskeep someone false id aigenerated face produced fake intelligence document helped lay groundwork
779,2020-10-29,1321963030557708289,sen collins say concern systemic racism maine touch
780,2020-10-29,1321963718461239296,atlantas democratic mayor keisha lance bottoms expresses disbelief georgia sen kelly loefflers statement
781,2020-10-30,1321996030020407296,harrisvotes calling hour voting though yes technically  straight hours voting eight locations th
782,2020-10-30,1321996131690336256,yep bat boots
783,2020-10-30,1322023310868291585,pandemic raged thousands died government regulators cleared nursing homes infectioncontrol violat
784,2020-10-30,1322023512035516416,brianschatz thing needs retweeted moon back  minnesota votes could disenfranchised make
785,2020-10-30,1322023731687030786,jaketapper number deaths almost nothing gotten control jr says far today johns hopki
786,2020-10-30,1322023924843089920,way hey
787,2020-10-30,1322024126559756288,amyklobuchar breaking last minute ruling minnesota put ballots mail middle pandemic
788,2020-10-30,1322033714315120642,panic one foot front got
789,2020-10-30,1322037989783097344,one young man recorded video mother melendez make time still located woman
790,2020-10-30,1322038540805513216,got lobby stopped wheelchair walked around face look seriousness h
791,2020-10-30,1322039739818663936,parking lot evangelical group gathered pray patients fighting lives inside wif
792,2020-10-30,1322052636108095488,bidens call national mask mandate gains traction public health circles
794,2020-10-30,1322219468173516800,bymikebaker red counties places set new records coronavirus cases past week
795,2020-10-30,1322245697786286082,president stripped protections least  million acres public lands waters
796,2020-10-30,1322246296225357824,msnbc maddowblog turkey scandal simple foreign dictator asked pres trump corrupt countrys justice system
797,2020-10-30,1322246840893513728,jayfug state covid south dakota today   south dakotans tested positive covid   south dakotans curr
798,2020-10-30,1322248033908756482,opinion condemning former ag eric holder carl linked book review jared taylor altright figure
799,2020-10-30,1322249928706502656,rochester arguably extravulnerable effects spreader events given status town filled
801,2020-10-30,1322255329107783689,stevebenen problem trump pushing conspiracy theory smears frontline medical workers deserve tha
802,2020-10-30,1322255694976946178,buggy phone randomly started playing song driving back fishing yesterday morning kno
803,2020-10-30,1322256252160888834,go tactics echo russian election interference social media four years ago ope
804,2020-10-30,1322256756802752512,first time yous added cases faster one every second thursday johns hopkins data shows
805,2020-10-30,1322259794795835395,since march gilbert herrera believed covid pandemic would end november  election wanted cal
807,2020-10-30,1322261728793681921,michikokakutani shakespeare bottom none
808,2020-10-30,1322263502271188992,thousands biden ads blocked facebook part companys preelection blackout new politic
809,2020-10-30,1322265027303428096,davidlaufmanlaw years public service national security affairs would never imagined us government offi
810,2020-10-30,1322266149904699395,almost nothing day presidents son said  americans reported dead virus
811,2020-10-30,1322286603381985280,think left party think partys leaving says gop repriggleman gop policies th
812,2020-10-30,1322287108757868545,madison county mississippi
813,2020-10-30,1322287807755407363,pennsylvanias lieutenant governor democrat john fetterman tells pa residents bank votes using dr
814,2020-10-30,1322289614112083973,final stretch trump plans  rallies last  days race despite pandemic kaitlancollins reports
815,2020-10-30,1322290073879093248,safe kids go trickortreating tomorrow doctoryasmin discusses
816,2020-10-30,1322290430810202112,yous surpasses  million covid cases death rate increases jr lies loss lives drsanjayguptarepor
817,2020-10-30,1322290774365609984,biden blitzes upper midwest quest rebuild blue wall arlettesaenzreports
818,2020-10-30,1322291489070813187,abbydphillip pennsylvania tipping point state
819,2020-10-30,1322292211724242947, million ballots cast already mailin voting may delay results well election night pamelabrowncnnreports
820,2020-10-30,1322292284126339080,campaigns focused upper midwest final election stretchforecasterentenreports
821,2020-10-30,1322293184744067072,trump biden lay drastically different plans immigration border wall citizenship schneidercnn reports
822,2020-10-30,1322293536277045249,multiple states report record high daily high covid cases elizcohencnnreports
823,2020-10-30,1322294115816656897,sc woman dies covid weeks virus killed daughter jaketapper reports
824,2020-10-30,1322304377663737856,sorry crash
825,2020-10-30,1322316066035564544,pretty good shape minnesota want take chances says david axelrod joe biden
826,2020-10-30,1322316668954124294,cnns john king breaks travels president trump former vice president joe biden latest covid
827,2020-10-30,1322317480652623873,former white house national security adviser john bolton says finds president trumps opposition states count
828,2020-10-30,1322319453082816514,president trump pushed baseless conspiracy theory one rallies michigan claiming doctors g
829,2020-10-30,1322320719305428993,right election persuasion election motivation motivating people
830,2020-10-30,1322322252822708225,much depends everybody getting voting especially young voters always turn
831,2020-10-30,1322322937198874627,former national security adviser john bolton says russians chinese lesser extent iranian
832,2020-10-31,1322332533648953344,us topped  million confirmed coronavirus cases surpassing  deaths days away  preside
833,2020-10-31,1322358623604006913,maddowblog former attorney general ericholder asks republican voices say stay
834,2020-10-31,1322358739194826752,kylegriffin georgia gov brian kemp might able vote quarantine close contact republican rep dre
835,2020-10-31,1322358938910773248,betoorourke thanks coming texas kamalaharris special thanks making effort travel rgv
836,2020-10-31,1322384530775461888,got lot requests tonight post
837,2020-10-31,1322385922328068101,naacp tune maddow special naacp psa featuring morgan freeman voteourlivesdependonit
838,2020-10-31,1322386263954104320,derricknaacp thank maddow naacp dedicated encouraging uplifting supporting black community display
839,2020-10-31,1322405262007873536,oliviatroye interviews healthcare workers frontlines helping patients w covid devastating
840,2020-10-31,1322405419046895616,nbcnews stay late working means day going pass alone unitnone
841,2020-10-31,1322407682448510976,donnerkay maddow sorry pain doubled server space site back able read piece ye
842,2020-11-01,1322749852187504640,petestrzok registered department justice agent government russia wh advisor providing covid adv
843,2020-11-01,1322750170103164929,jonfavs presidents campaign openly admitting plan win stop peoples votes counted
844,2020-11-01,1322750403180638210,chrislhayes thousand people dying day hospitals capacity number regions set record ne
845,2020-11-01,1322750657963663361,davidgura heels interview russian propagandists dr scott atlas partisan radiologist presidents ear
846,2020-11-01,1322761424041594880,donnerkay oh mississippis morgan freeman entered chat watch
847,2020-11-01,1322761557860900872,donnerkay appreciate donations corners mississippi yous since ashtonpi
848,2020-11-01,1322762229373087744,texas state police
849,2020-11-01,1322889046922846208,danfjacobson facts harris county drive thru voting suit  tx sec state approved harris county
850,2020-11-01,1322975512441081863,well fair like anyone importance counting know stuff subjects beyond ran
852,2020-11-01,1322981462623354880,chrislhayes get stuff perceived partisan terms  drivethru votes democratic votes
853,2020-11-01,1322989730393448449,nightmare scenario happening family member also nightmare doctors nurse
854,2020-11-01,1323011604577996800,michael though always king romania us
855,2020-11-01,1323031396147961856,yes said see everyone tonight pm et msnbc
856,2020-11-02,1323099060950175744,maddowblog tuesday start pm et msnbc
857,2020-11-02,1323100058166960128,beschlossdc know presidential winner certain midnight election nights      
858,2020-11-02,1323289131473096704,kylegriffin trump admin gave wellconnected republican donor seed money test possible covidfighting plasma tech biz
859,2020-11-02,1323289267146207234,ddale president started assessing bidens body fantasizing beating says legs legs h
860,2020-11-02,1323289740746084353,julienbcnews hours president departed florida scene georgia people left hours waiting b
861,2020-11-02,1323289762015444993,julienbcnews folks left stranded older disabled multiple people tried hitch rides strangers amid pan
862,2020-11-02,1323289780638109698,julienbcnews chaotic scene hundreds lined road mile president trump held rally rome ga attemptin
863,2020-11-02,1323290049983717377,msnbc pennsylvania state rep malcolm kenyatta urges voters turn local races every issue face going solve
864,2020-11-02,1323309969069035520,fake biden video got million views twitter anything
865,2020-11-02,1323312787322535936,votevets election eve ad worth watching good reminder cast aspersions mailin ballots
866,2020-11-02,1323314682229305345,ddale twitter says viral tweets falsely suggest biden went maskless plane pandemic violate rule
867,2020-11-02,1323319292415385604,keenankfoxcbs new ep county judge says covid patients el paso dying faster county investigate leading
869,2020-11-02,1323337710891880449,nevada politics savant jon ralston makes final prediction state biden  percent trump  percent ot
870,2020-11-02,1323341916105281540,markwarner folks unusual election intelligence community warned period immediately elec
871,2020-11-02,1323341926838509571,markwarner may take awhile results come period time especially vulnerable attack foreign countries
872,2020-11-02,1323341942743322625,markwarner questions votes security hear rumor yous election make sure fact check
873,2020-11-02,1323342479698046979,cisagov rumor control website worth bookmarking tonight ahead tomorrows expected maelstrom informat
874,2020-11-02,1323345491762008071,michigan know administer elections know count votes know resolve election
875,2020-11-02,1323350685090537473,harrisvotes ruling coming soon
876,2020-11-02,1323351963359191041,judgeluttig tribelaw stevenmazie theeconomist globeopinion like others capable professor tribe friend joins
877,2020-11-02,1323353394795421699,determined vote year old merced veteran signs ballot strapped gur
878,2020-11-02,1323395174920294406,think trying setup fraud supporters entire electoral system justify actions
879,2020-11-02,1323395551124197377,trump ends campaign wildly including signals plans falsely prematurely declare victory election nigh
880,2020-11-02,1323395878116380674,medical expert trump disavow support chant fire fauci ashishkjha discusses
881,2020-11-02,1323396362998829057,bidens campaign manager scenario donald trump declared victor election night
882,2020-11-02,1323396890864635905,trump vows election legal action adviser says may declare victory prematurely kaitlancollins reports
883,2020-11-02,1323397378070765570,election eve huge early vote legal challenges final campaign blitz scottjenningsky amandacarpenter
884,2020-11-02,1323397430692425734,road  trump bidens paths victory davidchalian reports
885,2020-11-02,1323397686935040000,pa gov asks residents patient election results saramurray reports
886,2020-11-02,1323398226578411520,fmr trump national security adviser trump trying set fraud falsely prematurely declaring victory
887,2020-11-02,1323398714032033794,federal judge rejects republican bid toss  ballots cast via drivethru texas anacabrera reports
888,2020-11-02,1323398876632666113,swing state north carolina crucial path  dianneg reports
889,2020-11-02,1323398996363272194,one person dead several injured vienna terror attack fpleitgencnn reports
890,2020-11-02,1323399396181114882,virus surges trump suggests may fire fauci postelection nickwattcnn reports
891,2020-11-02,1323400115135143936,drsanjaygupta would risky hard gather small groups holidays
892,2020-11-03,1323420023856242688,election hotly contested rhetoric hot wednesday
893,2020-11-03,1323420837383442433,sight businesses boarding windows across america unnerving former obama dhs secy jeh john
894,2020-11-03,1323437793729777664,ariberman take moment tonight thank election officials working overtime difficult conditions achieve smooth
895,2020-11-03,1323466832439922689,maddowblog republicans may well try stop count state like pennsylvania complete fools errand vote
896,2020-11-03,1323466982507843586,msnbc maddow voters casting ballots election day bring mask bring water bring snack bring phone bring extra bat
897,2020-11-03,1323467523967340544,maddowblog election end legal eligible votes counted pennsylvania attorney general josh shapir
898,2020-11-03,1323468129692012548,maddowblog election night coverage begins pm et ends cows come home cows know way home https
899,2020-11-03,1323496896422416384,holder mukasey good feeling political adversaries necessary permit system functi
900,2020-11-03,1323497317341761536,images refined culture germanys weimar republic s allowed political disputes
901,2020-11-03,1323498795590668289,planning come philadelphia steal votes something jail cell district
902,2020-11-03,1323501357756801024,chrisgeidner quickly th circuit denies plaintiffs request ban drivethru voting harris county election
903,2020-11-03,1323654051381321728,beschlossdc thank alexi photograph joe biden wrote wall living room boyhood home scranto
904,2020-11-03,1323654429258747904,michigan attorney general
905,2020-11-03,1323654814774034433,ap today electionday happening joe biden visits sons grave key pennsylvania cities trump says large rally
906,2020-11-03,1323655696798388224,msnbc shred voter intimidation polls immediately josh shapiro pennsylvania attorney gene
907,2020-11-03,1323669817795117062,ahhhhhh I glad serious timesaver
908,2020-11-03,1323674723344097280,michigan governor
909,2020-11-03,1323691291511787520,michigan lieutenant governor
910,2020-11-03,1323691567715094529,michigan secretary state voter suppression robocalls flint telling people vote today
911,2020-11-04,1323878537108082689,oneunderscore truly know steve kornacki good
912,2020-11-04,1323899441976324098,pennsylvania governor
913,2020-11-04,1323899492836454400,governortomwolf let us clear partisan attack pennsylvanias elections votes democracy counties wor
914,2020-11-04,1324097715643580420,michigan attorney general
915,2020-11-04,1324104534474526729,msnbc breaking joe biden wins michigan nbc news projects msnbc
917,2020-11-05,1324183996545323008,davidgura aware joshshapiropa says new thejusticedept guidance ktbenner cites yet another one th
918,2020-11-05,1324203665553502209,maddowblog oh boy look time rachel maddow asked stevekornacki one many questions
919,2020-11-05,1324223246913462273,maddowblog amazing gadinbc reporting arizona earlier tonight rachel maddow
920,2020-11-05,1324227804796518401,gadinbc left maricopa election center staff says evacuated stay post res
921,2020-11-05,1324227938666106882,maricopavote staff maricopacounty elections department continue job administer elections second l
922,2020-11-05,1324406045284933633,msnbc breaking jacobsoboroff demands evidence ric grenell trump adviser former acting director national intelligence
923,2020-11-05,1324439329318592513,lead story idaho statesman today
924,2020-11-05,1324439704029274112,lead story el paso times today
925,2020-11-05,1324440104639860742,lead story grand forks herald today
926,2020-11-05,1324464867412160518,nvelect approximately k ballots left counted nevada total  clark county details
927,2020-11-05,1324464884659200003,nvelect questions postelection ballot counting processes nevada please see recently released faqs fro
928,2020-11-05,1324465408343244800,oneunderscore new brandyzadrozny protrump operatives behind webuildthewall coordinated viral
929,2020-11-06,1324543102640623616,cnns jaketapper pres trumps remarks sad night united states america hear presid
930,2020-11-06,1324566098130407424,geoffrbennett msnbc sen chriscoons says thinks clayton county georgia represented late rep john lewis
931,2020-11-06,1324566207836626947,kylegriffin sen chris coons tells msnbc stacey abrams brought plan  years ago flip georgia blue got ver
932,2020-11-06,1324581221582675968,stevekornacki forget grabbing sleep still votes coming pa I heading back studio old days
933,2020-11-06,1324581235184775168,stevekornacki also want give huge thanks alivelshi great broadcaster true good guy agreed spell
934,2020-11-06,1324600043953901568,bymikebaker absolutely breathtaking  new coronavirus cases identified united states today alone th
935,2020-11-06,1324605604376301568,jaketapper mother pennsylvania mailin voter vote counts
936,2020-11-06,1324776860052606976,msnbc vote leads  pm et friday georgia  biden  pennsylvania  biden  nevada  bi
938,2020-11-07,1324944507415224320,maddowblog whoa
939,2020-11-07,1324948184603512834,maddowblog joe bidens full speech tonight
940,2020-11-07,1325107460722610176,maddowblog arizona secretary state
941,2020-11-07,1325153861296824329,msnbc maddow tells lawrence learned joe biden presidentelect msnbc
942,2020-11-07,1325156295477919744,ok use phrase gay anthem context
943,2020-11-07,1325156684776443907,lt col alexander vindmans wife rachel
944,2020-11-07,1325157116181696512,chrislu hours  election called bush administration sent letter capacity executive
945,2020-11-07,1325176628893294594,friend sends outside philly convention center
946,2020-11-07,1325188703854108674,marceelias trumpgop allies  court
947,2020-11-07,1325192354182131712,isaacdovere political trivia trump president impeached lost reelection johnson clinton w
948,2020-11-07,1325207678214430721,whole story one ages one sentence alone mean real life
949,2020-11-07,1325217413709828097,msnbc wait maddow joyannreid nicolledwallace pull together power trio
951,2020-11-08,1325245984461496321,alidavis game set match ali davis
952,2020-11-08,1325246224186953728,stevevladeck none cases involve challenges enough votes state change resultslet alone several 
953,2020-11-08,1325247074519150594,redistrict I would like salute nbcnews decision desk team led fearless john lapinski tireless work analyzing th
955,2020-11-08,1325285962876903427,brooksrosa  nilsgilman ran simulation exercises name transition integrity project election integrity
956,2020-11-08,1325529222853562368,matter correct gift best trickster gods top game
957,2020-11-08,1325529521060257792,people joe bidens german shepard major make history first rescue dog live white house
958,2020-11-08,1325533130074296320,montana test positivity rate
959,2020-11-08,1325533309934432256,doubt one second
960,2020-11-09,1325604457258815490,stevevladeck  florida winner would win entire election separated  votes bidens smallest
961,2020-11-09,1325605596939366400,laurenunderwood much fun saying hi team underwood volunteers supporters yesterday thank much
962,2020-11-09,1325617928595771393,glennkesslerwp trump appointee gsa declines sign letter authorizing biden transition washington post
963,2020-11-09,1325621030711390217,terrifying coronavirus surge land bidens lap
964,2020-11-09,1325671082582544384,keenankfoxcbs breaking judge ricardo samaniego says el paso move  mobile morgues covid deaths continue sp
965,2020-11-09,1325897703709151233,one idahos largest hospitals strained heavily surge covid cases forced th
966,2020-11-09,1325898545048809472,confirm devastating effects coronavirus made election temporarily feel far away bu
967,2020-11-09,1325911872483307520,cnns jaketapper reports senior administration official says defense secy mark esper pres trump jus
968,2020-11-09,1325920171161231361,real consequences regarding presidents lack concession sen chris murphy says need
969,2020-11-09,1325928622406905857,trump refuses concede gop allies encourage legal challenges kaitlancollins reports
970,2020-11-09,1325929012489834496,ga senate runoffs likely decide balance power mkraju reports
971,2020-11-09,1325929408096591878,yearold air force veteran dies coronavirus jaketapper reports
972,2020-11-09,1325930076228251651,biden election time set aside partisanship arlettesaenz reports
973,2020-11-09,1325930449647132672,dow closes  points promising vaccine news biden win jchatterleycnn reports
974,2020-11-09,1325931029849399298,finney trump search relevance lame duck session billkristol finneyk discuss
975,2020-11-09,1325931379960524802,yous surpasses  million coronavirus cases athenacnn reports
976,2020-11-09,1325931930861363201,dr sanjay gupta despite vaccine news virus going get much worse next couple months drsanjaygupta r
977,2020-11-09,1325932122809491457,georgia secretary state brushes back ga senators says trump unlikely win ga electoral votes davidchalian
978,2020-11-10,1325959593030246406,dr anthony fauci says pfizers vaccine efficacy announcement really big deal pfizer puts emerge
979,2020-11-10,1325960248591519751,asked would stay government presidentelect joe biden inaugurated january dr anthony fa
980,2020-11-10,1325963272655400961,presidentelect vice presidentelect getting cooperation would normally get outgo
981,2020-11-10,1325966201399484416,think presidentelect vice presidentelect clearly understand severity encounterin
982,2020-11-10,1325966621677133825,maddowblog gives prosecutors ability go around longstanding justice department policy normally would prohibit ove
983,2020-11-10,1326180968340852741,dojs election crimes chief resigns barr memo
984,2020-11-10,1326273860971470857,cnns jaketapper gop members top aides enabling pres trumps divisive lies election th
985,2020-11-10,1326280854721732610,dr anthony fauci tells jaketapper average american could potentially access coronavirus vaccine
986,2020-11-10,1326281953641967625,president trumps refusal concede accept election results stark contrast previous president
987,2020-11-10,1326287557336952834,sort substantial instances improprieties voter fraud yet still time
988,2020-11-10,1326290649965096961,biden trumps refusal concede embarrassment jeffzeleny reports
989,2020-11-10,1326290764184367104,source wh tells agencies continue preparing trump budget february borissanchez reports
990,2020-11-10,1326290973211693057,top prosecutor quits protest barr pushes investigations election pamelabrowncnn reports
991,2020-11-10,1326291389391495169,yous added  new coronavirus cases every day last week nickwattcnn reports
992,2020-11-10,1326291512754376704,could georgia arizona turn blue davidchalian reports
993,2020-11-10,1326291566160474112,without evidence gop leaders back trumps claims massive voter fraud kimwehle abbydphillip discuss
994,2020-11-10,1326292307025555457,supreme court show signs upholding obamacare schneidercnn reports
995,2020-11-11,1326316367503634433,atlanta mayor keishabottoms says confident presidentelect joe bidens lead georgia hold
996,2020-11-11,1326318194538262531,donald trump always done care nothing national interest
997,2020-11-11,1326365571873693697,pennsylvania postal worker whose claims cited top republicans potential evidence widespread v
998,2020-11-11,1326366141116272645,kylegriffin georgias lieutenant gov geoff duncan republican said today substantiated cases voter fraud
999,2020-11-11,1326366185823358976,maddowblog take care tulsa
1001,2020-11-11,1326366308867444737,maddowblog president allies baselessly claimed rampant voter fraud stole victory times contacted
1002,2020-11-11,1326366393017700353,genmhayden really serious
1003,2020-11-11,1326370377317101571,nytimes el paso texas people hospitalized covid yous states doubling supply
1004,2020-11-11,1326546922753044481,wolfblitzer try every night cnnsitroom remembered tonight two wonderful people died coronavirus
1005,2020-11-11,1326624862392246273,maddowblog gov ron desantis needed hire data analyst staff picked littleknown ohio sports blogger uber driver
1006,2020-11-11,1326640931731365888,reality joe biden election fact unable ascertainment
1007,2020-11-11,1326651878348886018,source private meeting advisers trump showed signs conceding kaitlancollins reports
1008,2020-11-11,1326652224110473218,trump shows signs conceding bidens transition team moves forward arlettesaenz reports pamelabrowncnn
1009,2020-11-11,1326652259300728832,state leaders urging residents stay home yous hits record level infections hospitalizations
1010,2020-11-11,1326652613094486016,yearold memphis grandpa dies coronavirus pamelabrowncnn reports
1011,2020-11-11,1326653046181466120,dr sanjay gupta thanksgiving gatherings inside private residences big driver pandemic
1012,2020-11-11,1326653415762644993,votes still counted key battleground states davidchalian reports pamelabrowncnn
1013,2020-11-11,1326653690850271234,election law expert debunks gop claims really evidence widespread fraud evidence dead p
1014,2020-11-11,1326654016189853698,could gop infighting georgia help dems control senate kyunglahcnn reports pamelabrowncnn
1015,2020-11-11,1326654461461352448,trump admin replaces top defense officials trump loyalists barbarastarrcnn reports pamelabrowncnn
1016,2020-11-11,1326675229981216773,right delegitimatizing electoral process american democracy saying
1017,2020-11-12,1326676543045849088,cnns wolfblitzer presidentelect biden asked join cabinet labor secretary would say yes
1018,2020-11-12,1326677210342838285,georgia secretary state brad raffensperger discusses ordered hand recount ballots believe b
1019,2020-11-12,1326677736220479490,two georgia republican senate candidates called states secretary state brad raffensperger resig
1020,2020-11-12,1326678420135305216,former cia director john brennan says president trumps refusal acknowledge presidentelect joe bidens victory
1021,2020-11-12,1326678589094457350,believe going able cling power powers expire noon inauguration da
1022,2020-11-12,1326696651042529280,whoevers charge building time capsule  go
1023,2020-11-12,1326696716171620357,maddowblog foreign leaders begun figure state cannot get touch presidentelect teams
1024,2020-11-12,1326696741350072321,maddowblog fine print makes clear money go priorities
1025,2020-11-12,1326697128916365320,ddale video ofpeople collecting legal ballots nothing wrong los angeles county explained drop bo
1026,2020-11-12,1326697145043480582,ddale california secretary states spokesperson
1027,2020-11-12,1326698211604619267,fahrenthold realdonaldtrumps campaign really truly filed federal court evidence fraud affidavit pollw
1028,2020-11-12,1326725146116300808,oneunderscore extremely hard separate deepseated q stuff claims
1029,2020-11-12,1326734678544576514,wolfblitzer honor americas veterans veterans day sadly many veterans died coronavirus year tonigh
1030,2020-11-12,1326735168120496129,usps inspector general agent asked stood sworn statement supervisor backdating bal
1031,2020-11-12,1326735611194183681,hopkins also repeatedly expressed regret signing initial affidavit overstated knew
1032,2020-11-12,1326735999414792198,marceelias tonight trump filed five appeals philadelphia county board elections decision count different categories mail
1033,2020-11-12,1326736137801654272,lauriegarrett look numbers  americans tested positive covid  hours people hospitalized ameri
1034,2020-11-12,1326737732534738944,joshshapiropa legal mechanism state legislature act alone appoint electors none
