,Unnamed: 0,date,id,tweet_text,label
840,887,2020-11-15,1327787149878431744,something feel right joe biden earn really even campaign,Not Hate
841,889,2020-11-15,1327812490135298049,gunna live chat,Not Hate
842,890,2020-11-15,1327823642017689601,missed original airing watters world worry reair jessebwatters,Not Hate
843,891,2020-11-15,1327823707046367235,wattersworld missed original airing watters world worry reair jessebwatters newtgingri,Not Hate
844,892,2020-11-15,1327839139597848577,wattersworld something feel right joe biden earn really even campaign,Not Hate
845,893,2020-11-15,1327853047033327619,one day voted joe regret voting agenda rob freedom,Not Hate
846,894,2020-11-15,1328002857002479619,last time trust watch fox take join us use pro,Not Hate
847,897,2020-11-15,1328057847461126149,believe moral right attack us else expect loving tolerant left libera,Not Hate
848,898,2020-11-16,1328136793494081536,coming one reasons elite left make sure donald trump would president,Not Hate
849,899,2020-11-16,1328143246137176066,joe bidens call unity feels like demand conservatives surrender left megynkelly argue,Not Hate
850,900,2020-11-16,1328156821715111937,last thing want say told sadly saw coming lived california wh,Not Hate
851,901,2020-11-16,1328359324788400128,jimjordan cancel thanksgiving cancel christmas cancel lockdowns,Not Hate
852,902,2020-11-16,1328360929575235585,lovely twitter election disclaimers remind libs president last  years,Not Hate
853,903,2020-11-16,1328362360470450177,rubinreport truly like interview I done glennbeck brought artifacts documents past told history behin,Not Hate
854,904,2020-11-16,1328391286798290951,quickly turned communist wannabe nation sick,Not Hate
855,905,2020-11-16,1328399693546745857,email producer sent sens warren klobuchar look forward response,Not Hate
856,906,2020-11-16,1328424821844176896,lawyer alandersh argues trumps chance victory house representatives electoral,Not Hate
857,907,2020-11-16,1328434114882654210,hmmm almost like greasy gavy punishing flipping seats back red,Not Hate
858,908,2020-11-16,1328440697880522759,republican mayor governor imposes single additional covid infringement recalled immediately,Not Hate
859,909,2020-11-16,1328451527795757057,joe bidens top state media appointee richard stengel said using propaganda,Not Hate
860,910,2020-11-16,1328469095164088321,tvnewshq fox news jessebwatters tells dems election challenges guys bit patient let play,Not Hate
861,911,2020-11-16,1328471956753174529,hawleymo I heard facebook whistleblower revealed facebook google twitter coordinate censor facebook,Not Hate
862,912,2020-11-16,1328472922093076480,socialism like free shot sounds goodbut pay next day thefive,Not Hate
863,914,2020-11-17,1328503118439489536,want save america must follow strategy mlk gandhi morally justified defend ourselv,Not Hate
864,915,2020-11-17,1328522368051011584,I parler glennbeck look forward seeing along several blazetv hosts,Not Hate
865,916,2020-11-17,1328672609718980609,carolinebrehman million maga march dc earlier today,Hate
866,917,2020-11-17,1328673321932779520,thank msm sneeze mightier sword shiv gun molotov cocktail antifa mob see w,Not Hate
867,918,2020-11-17,1328673818559340545,one forced anyone take debt forced collegedebt socialismkills maga,Hate
868,919,2020-11-17,1328674938161672198,hmmm need told build back better genius flows tongue like,Not Hate
869,920,2020-11-17,1328675165300002816,reason please let would beautiful big,Not Hate
870,921,2020-11-17,1328675295491207170,wizardpredicts good vs evil,Not Hate
871,922,2020-11-17,1328675883977232384,heckyessica know,Not Hate
872,923,2020-11-17,1328720813042831361,find funny said media needs context clip might show whole story,Not Hate
873,924,2020-11-17,1328731761749204992,knssradio am janice dean fox news senior meteorologist topic gov cuomo nursing home failure glennbeck knssradio,Not Hate
874,925,2020-11-17,1328745187061993479,well lovely,Not Hate
875,926,2020-11-17,1328774765285355521,silent majority longer silent final thoughts,Not Hate
876,927,2020-11-17,1328789716192407557,made feel selfish clinging rights bs never apologize defending freedom,Not Hate
877,928,2020-11-17,1328790165574316038,janicedean grateful glennbeck studoesamerica talk nygovcuomo many media outlets afraid,Not Hate
878,929,2020-11-17,1328790353135104002,strong evidence bidens team devoted great reset left another round lockdown,Not Hate
879,930,2020-11-17,1328795177553686529,update never heard back,Not Hate
880,931,2020-11-17,1328814387570769920,state rep mark baisley good man thank daring tell truth trusting people color,Not Hate
881,932,2020-11-17,1328815189286858753,never late benjysarlin know still enough chalk,Not Hate
882,933,2020-11-17,1328815502660169732,ritapanahi adorable,Not Hate
883,934,2020-11-17,1328835306909442048,combine big tech big media big tech makes someone like biden bulletproof big media attacks tr,Not Hate
884,935,2020-11-17,1328837822749413377,suspicious ga recounts foxnews,Not Hate
885,937,2020-11-17,1328849054692937729,loved happy gilmore,Not Hate
886,938,2020-11-18,1328857955647639552,tech security expert jeff brown actually read manual dominion voting machines says dominion,Not Hate
887,939,2020-11-18,1328873269181763585,vote democrats get tyranny,Not Hate
888,940,2020-11-18,1328883929345044480,big tech want know truth would never vote democrat,Not Hate
889,941,2020-11-18,1328901977594531840,surprise mitt romney joins democrats putting fiscal conservative back dollar gold,Not Hate
890,942,2020-11-18,1328914273150623745,hotel california,Not Hate
891,944,2020-11-18,1329115586991939584,really going abandon people nigerias christians become target genocide international com,Not Hate
892,945,2020-11-18,1329118788999147525,brave police officers much year owe better new episode interruption,Not Hate
893,947,2020-11-18,1329157898379821058,even americas current state still freest people earth us stay way,Not Hate
894,948,2020-11-18,1329166455129174019,south dakota whole family lives south dakota tell ya south dakotans live fear,Not Hate
895,949,2020-11-18,1329183176632246280,mschlapp go another lockdown harms health children blue states continue bleed common,Not Hate
896,950,2020-11-18,1329197698130579458,taking advice taking advice foxnews,Not Hate
897,951,2020-11-18,1329200210854125570,need integrity elections I seen georgia make feel good foxnews,Not Hate
898,952,2020-11-19,1329218860042637317,foxnation tomilahren speaks joshbilicki ltrandysutton importance supporting law enforcement discusses josh,Not Hate
899,953,2020-11-19,1329221600642822144,keith finally useful,Not Hate
900,954,2020-11-19,1329230409654300673,everything comes two senate runoffs georgia left wants pass candidates moderate,Not Hate
901,955,2020-11-19,1329232446131417095,studoesamerica usually post ep title image around time screw patrick newsom  guess talking,Not Hate
902,956,2020-11-19,1329245691810607105,hey rcgov suggest implement mask mandate rapid city vote I personally help hometown,Not Hate
903,957,2020-11-19,1329246267432693769,go ahead try push tyranny rapid citysee well works california buddy south,Not Hate
904,958,2020-11-19,1329246767586664448,pastor democratic candidate georgia senate runoffs rafael warnock told congregation trum,Not Hate
905,960,2020-11-19,1329250204663635972,gotten comfortable tyranny even recognize anymore government closing,Not Hate
906,961,2020-11-19,1329253058891685892,georgia democratic senate candidate john ossoff may try sound moderate groups endorsing suggest oth,Not Hate
907,962,2020-11-19,1329262299710971906,realjonriley joke hits sides give liberty give death freedoms reality freedom risk,Not Hate
908,963,2020-11-19,1329446393325494272,liberal fleeing state ruined liberals please bring liberal policies votes,Not Hate
909,964,2020-11-19,1329456126224723977,knssradio glennbeck knssradio sharyl attkisson investigative reporter topic book slanted news media taught us,Not Hate
910,965,2020-11-19,1329460841863909379,democrats wrongfully blame realdonaldtrump china virus yet states run democrats like ca,Not Hate
911,966,2020-11-19,1329464188784304133,governor greasy gavin hypocrite tyrant newsom caught overcapacity dinner party kn,Hate
912,967,2020-11-19,1329479992263249920,claytravis mayor nashville prohibited gatherings eight people inside homes yards outdoors thanks,Not Hate
913,968,2020-11-19,1329480681454510081,say louder people back repmcclintock spot,Not Hate
914,969,2020-11-19,1329498742328844288,think americans willing take orders try exchange australia,Not Hate
915,970,2020-11-19,1329498958327128065,travishollman  agree america land free incentivize vulnerable stay home safe let rest,Not Hate
916,971,2020-11-19,1329510731532800000,pennsylvania extended mask mandate private homes insanity,Not Hate
917,972,2020-11-19,1329552140109484036,daily reminder endvoterfraud,Not Hate
918,973,2020-11-19,1329560248202432513,remember whole russia collusion thing zero eyewitness testimony say saw trump campa,Not Hate
919,974,2020-11-19,1329563121577553920,truly socialist hack since seem get let fill worst kept american sec,Not Hate
920,975,2020-11-20,1329577698578993152,takes office joe biden wants ban new sales assault weapons institute buyback program require,Not Hate
921,976,2020-11-20,1329584944654508032,tyranny continues california elites whatever damn well please,Not Hate
922,977,2020-11-20,1329585673846796288,never quibbled four years helped undermine previous election guess letting,Not Hate
923,978,2020-11-20,1329596434732240896,chsommers exactly,Not Hate
924,979,2020-11-20,1329603138911952896,proud mom standing speaking mask mandate hometown mayor mayorallender,Not Hate
925,980,2020-11-20,1329622817483100160,people want defund police busting thugs deviants also want police enforce bs,Hate
926,981,2020-11-20,1329637545337032705,one thing sure sensherrodbrown virtue signaling moron  feet away closest person st,Not Hate
927,982,2020-11-20,1329637750597947392,yasmohammedxx used used justify hijab wife beating sexslaves hating jews disgust gay ppl superiority,Hate
928,983,2020-11-20,1329639494505672708,laralogan right seems journalist taken many blows head,Not Hate
929,984,2020-11-20,1329640310721409024,peterboghossian one honest men know knows believes stand defend itbut w,Not Hate
930,985,2020-11-20,1329640553156386818,shocked almost never happens except almost always,Not Hate
931,986,2020-11-20,1329640815212326913,realdailywire french president emanuel macron slams yous mainstream media legitimizing violence,Not Hate
932,987,2020-11-20,1329641711023370242,first time wish like french least love respect country histo,Not Hate
933,988,2020-11-20,1329642040200753155,abbyjohnson I sure msnbc desperate hire footing bill student loans,Not Hate
934,989,2020-11-20,1329643724234780672,way vince vaughn brilliant new jasonblum movie freaky funny enough jump still,Not Hate
935,990,2020-11-20,1329645263523287042,amen could attend one semester yale divorce could afford goi,Not Hate
936,991,2020-11-20,1329646793093681155,eodsteve goldman sachs said week dollars value drop  soon due biden worl,Not Hate
937,992,2020-11-20,1329793023144812544,big radio show today bill ofreilly ny sheriff comply cuomos covid orders sidney powell,Not Hate
938,993,2020-11-20,1329795667603152897,janicedean interview glennbeck studoesamerica earlier week theblaze grateful help,Not Hate
939,994,2020-11-20,1329816267579154443,jimjordan lockdown country impose curfews close schools let americans decide celebra,Not Hate
940,996,2020-11-20,1329862271724630023,gavinnewsom beholden rules wants taxpayers bailout state ruined state,Not Hate
941,997,2020-11-20,1329874765939523585,sidneypowell president trumps legal team tells start putting documents online early,Not Hate
942,998,2020-11-20,1329894564715524098,westjournalism worst covid lockdown yet dem governor bans gatherings inside homes tomilahren,Not Hate
943,999,2020-11-20,1329906307898503170,studoesamerica excited tonights show got extended interview incomparable whitlockjason miss,Not Hate
944,1001,2020-11-20,1329921211342729220,tomorrow watters world election fraud investigation want miss team uncovere,Not Hate
945,1002,2020-11-20,1329922314012659722,wattersworld tomorrow watters world election fraud investigation want miss team uncovered,Not Hate
946,1003,2020-11-20,1329923992204029955,best quality sadly,Not Hate
947,1004,2020-11-21,1329940085777854465,left lot things thankful thanksgiving,Not Hate
948,1005,2020-11-21,1329961104861224961,update reporting sidney powells voter fraud investigation watch,Not Hate
949,1006,2020-11-21,1330141572403519488,yet lives twitter feel like something cops might find wall small shipping conta,Not Hate
950,1007,2020-11-21,1330178073250164736,grotesque nygovcuomo killed elderly nursing homes decree move covid patients nurs,Not Hate
951,1008,2020-11-21,1330178476238925836,jjosephwilliams seeing article atlantic morning shines light importance govbilllees leadership pas,Not Hate
952,1009,2020-11-21,1330179553038393346,rubinreport clearly sidney powell either going drop mother bombs court self immolate go th,Not Hate
953,1010,2020-11-21,1330194267197870094,tonight mustsee watters world jessebwatters loudobbs jimjordan jennaellisesq sarahhuckabee,Not Hate
954,1011,2020-11-21,1330200299034861570,wattersworld tonight mustsee watters world jessebwatters loudobbs jimjordan jennaellisesq sarahhuckabee heyta,Not Hate
955,1012,2020-11-21,1330200367234215937,jennaellisesq wondering exactly process going teamtrump watch indepth discussi,Not Hate
956,1013,2020-11-21,1330209362720206848,democrats investigated  election  years finding nothing want question ,Not Hate
957,1014,2020-11-21,1330213868879163403,wattersworld democrats investigated  election  years finding nothing want question  elect,Not Hate
958,1015,2020-11-21,1330224460188815363,holiday season government overreach gone wild governors tighten coronavirus restrictions ignore,Not Hate
959,1016,2020-11-21,1330230974349766657,wattersworld holiday season government overreach gone wild governors tighten coronavirus restrictions ignore ru,Not Hate
960,1017,2020-11-21,1330232974357516290,fact elected even unelected government officials think make health safety decisions us,Not Hate
961,1018,2020-11-21,1330239561708965888,watters world investigates dominion attorney president jennaellisesq watters world,Not Hate
962,1019,2020-11-21,1330253215024226305,wattersworld watters world investigates dominion attorney president jennaellisesq watters world need,Not Hate
963,1020,2020-11-21,1330254662382088194,joe biden continues get softballs press sarahhuckabee heytammybruce mustsee reaction,Not Hate
964,1021,2020-11-21,1330258748791721985,wattersworld joe biden continues get softballs press sarahhuckabee heytammybruce mustsee reaction w,Not Hate
965,1022,2020-11-21,1330268428054261774,roughly  hours dynamite packed hour entertainment throw face pass,Not Hate
966,1023,2020-11-21,1330284857642127368,politics thanksgiving tips navigate heated discussions raymondarroyo tonight foxnews,Not Hate
967,1024,2020-11-21,1330288561711616000,wattersworld politics thanksgiving tips navigate heated discussions raymondarroyo tonight foxnews pm et,Not Hate
968,1025,2020-11-22,1330299960600965120,mustsee watters world one hour away jessebwatters loudobbs jimjordan jennaellisesq,Not Hate
969,1026,2020-11-22,1330300915761426432,wattersworld mustsee watters world one hour away jessebwatters loudobbs jimjordan jennaellisesq sarahhuckabee,Not Hate
970,1027,2020-11-22,1330315058597953536,mustsee watters world jessebwatters loudobbs jimjordan jennaellisesq sarahhuckabee,Not Hate
971,1028,2020-11-22,1330315107130339331,wattersworld mustsee watters world jessebwatters loudobbs jimjordan jennaellisesq sarahhuckabee heytam,Not Hate
972,1029,2020-11-22,1330317573204926465,british author douglaskmurray exactly message many americans need hear silent majority,Not Hate
973,1030,2020-11-22,1330323864904105987,voters owed fair elections america millions americans died right vote died defending de,Not Hate
974,1031,2020-11-22,1330326736844754950,wattersworld voters owed fair elections america millions americans died right vote died defending democrac,Not Hate
975,1032,2020-11-22,1330344993693851650,gg show begins I living chatting bit fans well dressed,Not Hate
976,1033,2020-11-22,1330360357588791300,missed original airing watters worlddo worry reair jessebwatters,Not Hate
977,1034,2020-11-22,1330415354959581187,posted photo,Not Hate
978,1035,2020-11-22,1330603231823671304,tired told government knows best enough,Not Hate
979,1036,2020-11-22,1330623448570351617,jimjordan receiver knows made catch afraid review director makes good movie af,Not Hate
980,1037,2020-11-22,1330655036184154114,allow everyone every business make decisions instead bending backwards com,Not Hate
981,1038,2020-11-23,1330679961099898881,douglaskmurray hold back america given world every country history done things,Not Hate
982,1039,2020-11-23,1330689964250640384,susanshelley individual restaurant owners fear speak latest bankruptcyinducing shutdown orders could lose operat,Not Hate
983,1040,2020-11-23,1330690419886350342,instead forcing officers go dirty work greasy gavinnewsom spends thanksgiving,Not Hate
984,1041,2020-11-23,1330697925652066306,deporting criminal illegal aliens saves lives part,Hate
985,1042,2020-11-23,1330912955207127044,educated guess dineshdsouza think fundraising making lines clear,Not Hate
986,1043,2020-11-23,1330919294239174656,read disturbing quote repjimcooper nashville post today care explain mean,Not Hate
987,1044,2020-11-23,1330944681862172674,excuse repjimcooper please let south carolina voters know meant saying extra ch,Not Hate
988,1045,2020-11-23,1330972824476000257,longtime nashville area democrat congressman repjimcooper referred south carolina voters syndrome v,Not Hate
989,1046,2020-11-23,1330989550219517952,hey repjimcooper new nashville constituent want know meant quote ask,Not Hate
990,1047,2020-11-23,1331009637307584516,different types family members deal thanksgiving covid times thefive,Not Hate
991,1048,2020-11-24,1331026558824423425,well would look greasy gavinnewsom mutiny hands perhaps even,Hate
992,1049,2020-11-24,1331035190311985155,low iq libs trump strong man leave office without use force trump permits transit,Hate
993,1050,2020-11-24,1331070082156523520,voted democrat better even think bitching lockdowns higher taxes lack basic freedom,Hate
994,1051,2020-11-24,1331090205542129664,hope spineless fake republicans know days elected office numbered forget,Not Hate
995,1052,2020-11-24,1331231390499827714,studoesamerica miss radio show today whitlockjason fills,Not Hate
996,1053,2020-11-24,1331248694595870728,sasha mercy whitlockjason dropping word today filing glennbeck theblaze studoesamerica hav,Not Hate
997,1054,2020-11-24,1331284241800458244,democrat tyrants crushing livelihoods closing businesses rendering jobless yet keep voti,Not Hate
998,1055,2020-11-24,1331307935708934149,psa democrats ruin everything,Not Hate
999,1056,2020-11-24,1331355813919793152,reminder democrat repjimcooper compared south carolina voters individuals syndromeno backlas,Hate
1000,1057,2020-11-24,1331372021851176961,method trumps madness got results normal thefive,Not Hate
1001,1059,2020-11-25,1331418375743021056,real question anyone thinks holiday edicts reasonable mean even democrats gott,Not Hate
1002,1060,2020-11-25,1331437791650197506,libs trying say conservatives sore losers investigating voter fraud hell lot different,Not Hate
1003,1061,2020-11-25,1331650177367732225,official enforcing lockdowns business crushing restrictions take pay cut forfeit sa,Not Hate
1004,1062,2020-11-25,1331675616782020608,black friday sales start early blaze media get  merchandise store,Not Hate
1005,1063,2020-11-25,1331705129339334657,daily reminder scared stay home alone infringe us,Not Hate
1006,1064,2020-11-25,1331716998024216576,quartetmania foxnews thefive danaperino newsmax quite christian,Not Hate
1007,1065,2020-11-26,1331758847187415040,yesnicksearcy johnebest bigmama danaperino thefive foxnews sentences always end prescripti,Not Hate
1008,1066,2020-11-26,1331765045022351366,yesnicksearcy johnebest bigmama danaperino thefive foxnews best one,Not Hate
1009,1067,2020-11-26,1331788389293678592,real winner,Not Hate
1010,1068,2020-11-26,1331811810266189825,special thanks mark steyn filling evening fantastic show check open missed,Not Hate
1011,1069,2020-11-26,1331858894340182016,conceptualjames claim election results disputed,Not Hate
1012,1070,2020-11-26,1331859310431907846,sure anti fascistantifa,Not Hate
1013,1071,2020-11-26,1331860872969531394,thehill mexican president breaks world leaders refusing acknowledge biden win election finalized,Not Hate
1014,1072,2020-11-26,1331862542969413634,thebrandonmorse cultish church encourages small children come trans gay public ceremony,Not Hate
1015,1073,2020-11-26,1332023986566406157,thank govkristinoem american macysthanksgivingparade float common sense common principles commo,Not Hate
1016,1074,2020-11-26,1332024783828119557,barack knew change traditions history transform america apparently joe knows,Not Hate
1017,1076,2020-11-26,1332087055246102530,hope good liberal sheep keeping music limiting alcohol sit alone ho,Hate
1018,1077,2020-11-27,1332139158605864961,foxnation tomilahren shares thanksgivingday message todays finalthoughts head fox nation app hear incredib,Not Hate
1019,1078,2020-11-27,1332326994823024646,four words professor,Not Hate
1020,1079,2020-11-27,1332449202044071940,bright spot universe according nasa,Not Hate
1021,1080,2020-11-28,1332500304223473665,posted photo,Not Hate
1022,1081,2020-11-28,1332556967949299712,posted photo,Not Hate
1023,1082,2020-11-28,1332819297312382976,really interesting would audacity talk helping small business businesses matt,Not Hate
1024,1083,2020-11-29,1332844904914030594,mag mbcompanyman terryschappert agree,Not Hate
1025,1084,2020-11-29,1332851774781321220,watters world tune,Not Hate
1026,1085,2020-11-29,1332851816753672199,wattersworld watters world tune,Not Hate
1027,1086,2020-11-29,1332907085667987460,lot libs shopping weekend must gotten holiday shopping done summers social justice looting season,Not Hate
1028,1087,2020-11-29,1332931117394046977,democrats support small businesses wait mean ones closed bankrupted ones allowed blm,Not Hate
1029,1088,2020-11-29,1333143227877253120,shep believed white privilege would definition rich boy brags never,Hate
1030,1089,2020-11-29,1333160897544642562,divide country called trump supporters unsophisticated rubes likened us pigs trough,Not Hate
1031,1090,2020-11-29,1333180226592010240,calm sheppy turn cnn soothe soul small businesses close lockdown infringements,Not Hate
1032,1091,2020-11-30,1333277945620738049,hell yes keep fighting,Not Hate
1033,1092,2020-11-30,1333482293692862472,us vocally questionproudly stand government infringements overreach tyranny call,Not Hate
1034,1093,2020-11-30,1333490943081676800,supreme court slapped andrew cuomos covid restrictions limiting religious gatherings g,Not Hate
1035,1094,2020-11-30,1333519924820631554,irans top nuclear scientist terrorist dead today left happy imagine surprise,Not Hate
1036,1095,2020-11-30,1333542064819154951,kennycunningham whether democrat republican admit great take election results jessebwat,Not Hate
1037,1097,2020-12-01,1333564379456020487,tix remain super awesome gutfeld live show columbia sc dec  use promo code sav speci,Not Hate
1038,1098,2020-12-01,1333568999557263360,maybe joe biden actually meant prosclaim palmist maybe idea reading either way,Not Hate
1039,1099,2020-12-01,1333595198258114560,folks worry favorite california democrats still care business owners even tweeted,Not Hate
1040,1100,2020-12-01,1333803897488433152,daniel joins radio,Not Hate
1041,1101,2020-12-01,1333806774382718976,blazetv time magazine released  person year nominees atrocious gov andrew cuomo stacey abrams go,Not Hate
1042,1102,2020-12-01,1333840203035840515,way sell socialism fear force fear stage moving dangerously fast tow,Not Hate
1043,1103,2020-12-01,1333866083703431168,studoesamerica warns may see large spike covid cases deaths week due quirk data r,Not Hate
1044,1104,2020-12-01,1333877353982922758,maybe sheep far gone maybe time focus waking fellow lions instead,Not Hate
1045,1105,2020-12-01,1333879638364459009,kind hoping realdonaldtrump buys cnn know att going dump albatross first,Not Hate
1046,1106,2020-12-01,1333915183874445312,woundedblue givingtuesday woundedblue national organization dedicated assisting brave police injured th,Not Hate
1047,1107,2020-12-02,1333923835771457536,cancel cultures trying discredit eric clapton van morrison recording antilockdown songyea,Not Hate
1048,1108,2020-12-02,1333926223253282817,dbongino hope kicking ass friend,Not Hate
1049,1109,2020-12-02,1333928865832591362,give inch take mile end till stand say,Not Hate
1050,1110,2020-12-02,1333953279882096641,tucker elites using identity politics preserve class system,Not Hate
1051,1111,2020-12-02,1333956579293585415,posted video,Not Hate
1052,1112,2020-12-02,1333971827799056385,question everyone else still complying,Not Hate
1053,1113,2020-12-02,1333982897523597312,democrat elites sorry break tyrannical covid edicts sorry got caught I,Not Hate
1054,1114,2020-12-02,1333991124948688897,tucker carlson tonight pr lie never idd voice aired audio recordings cnn executives,Not Hate
1055,1115,2020-12-02,1333991185573179395,tonights open,Not Hate
1056,1116,2020-12-02,1334116940214890499,question whether california democrats break ridiculous edicts know better question,Not Hate
1057,1118,2020-12-02,1334206814544650245,activist athletes speak public school kids going back school back sports,Not Hate
1058,1119,2020-12-02,1334231912320126976,world racial equity climate crisis us treasury blazetv host kevin f,Not Hate
1059,1120,2020-12-02,1334238538649497603,cnn cnns president many cnns journalists bias president trump conservatives general I shocked,Not Hate
1060,1121,2020-12-02,1334246040996818944,tplohetski exclusive austin mayor steve adler told public stay home canthis time relax november  f,Not Hate
1061,1122,2020-12-02,1334249951463944192,saddest part constituents see plain day democrat tyrants follow rules continu,Not Hate
1062,1123,2020-12-02,1334262614017404931,point letters santa maybe safe secure legit election endvoterfraud,Not Hate
1063,1124,2020-12-02,1334273270049345542,tvnewshq foxs jessebwatters calls barackobama criticism dems defund police pitch watched summer people r,Not Hate
1064,1125,2020-12-03,1334303839680405505,I warning great reset months msm claims baseless conspiracy,Not Hate
1065,1126,2020-12-03,1334320197683974145,conspiracy media debunked great reset covid I actually warned ju,Not Hate
1066,1127,2020-12-03,1334325230974738435,world economic forums stakeholder capitalism capitalism know justinthaskins argues,Not Hate
1067,1128,2020-12-03,1334534884220674051,restrictions seem working sure flattening economy dreams businesses livelih,Not Hate
1068,1129,2020-12-03,1334561175212879873,claytravis explains leader woke athletes wrong start,Not Hate
1069,1131,2020-12-03,1334601912419749888,word pals following restrictions nancy still get hair done,Not Hate
1070,1132,2020-12-03,1334628927445274628,susanshelley irrational lack hospital capacity issue increasing capacity staffing,Not Hate
1071,1133,2020-12-03,1334634040809447427,claytravis colin kaepernick showing fidel castro shirt stand anthem one time dumb athlet,Hate
1072,1134,2020-12-03,1334642715640930305,dictators going dictate,Not Hate
1073,1135,2020-12-04,1334655213370806272,claim fame miley cyruss untalented sister noahcyrus got get attention somehow go,Not Hate
1074,1136,2020-12-04,1334689339331194880,varneyco hollywood liberals mocking conservatives pretense trying trick conservatives voting th,Not Hate
1075,1137,2020-12-04,1334694158154522627,wait year might want recognize voted much much worse gon,Not Hate
1076,1138,2020-12-04,1334890593533779968,jimjordan  million americans think election stolen one third electorate reason,Not Hate
1077,1139,2020-12-04,1334891693620006912,excuse urging angry georgia trump supporters write name senate race think,Not Hate
1078,1140,2020-12-04,1334914222740955141,call joe biden bufoon says know get start monday tucker,Not Hate
1079,1141,2020-12-04,1334932735908061186,called truce,Not Hate
1080,1142,2020-12-04,1334995308288352257,tomorrow watters world live coverage president realdonaldtrumps rally georgia ahead senate,Not Hate
1081,1143,2020-12-04,1334995421438107655,wattersworld tomorrow watters world live coverage president realdonaldtrumps rally georgia ahead senate runof,Not Hate
1082,1144,2020-12-05,1335020549735665665,must add comment always really stop charade great show tomorrow night,Hate
1083,1145,2020-12-05,1335038729212268547,hell defined eternity virtue signaling,Not Hate
1084,1146,2020-12-05,1335064559393103872,tvnewshq foxs jessebwatters calls cnn giving softball questions biden harris trump grilled first,Not Hate
1085,1147,2020-12-05,1335318234841702400,gunna great show livechatting damn thing come join us I,Not Hate
1086,1148,2020-12-05,1335332044499456000,cablenewswatch wattersworld w jessebwatters pm et foxnews live coverage potus realdonaldtrumps georgia runoff,Not Hate
1087,1149,2020-12-06,1335388722204962816,watters world live continued coverage president trumps rally valdosta georgia ahead senate,Not Hate
1088,1150,2020-12-06,1335388780950384640,wattersworld watters world live continued coverage president trumps rally valdosta georgia ahead senate runoff,Not Hate
1089,1151,2020-12-06,1335459210730098688,posted photo,Not Hate
1090,1152,2020-12-06,1335659928783040513,bucksexton without digital media constantly drilling fear mushy cerebrums masses would living free society wit,Hate
1091,1153,2020-12-06,1335661436006260739,gave away freedoms march voted democrats november really think going,Not Hate
1092,1154,2020-12-06,1335672809549225984,lemme get straight democrat tyrant breaks hisher edicts issue half ass apology via,Hate
1093,1155,2020-12-07,1335771081634942976,audacity conversation someone disagreed horror cancel,Not Hate
1094,1156,2020-12-07,1335775345811853312,joe biden exploit coronavirus push mass mailin voting open door mass voter fraud rig,Not Hate
1095,1157,2020-12-07,1335793413870981121,chrisloesch told  years symbol white supremacists,Not Hate
1096,1158,2020-12-07,1335793700060991493,jeffallencomedy best,Not Hate
1097,1159,2020-12-07,1335800909314580480,thanks mommy cnbc need explain need wear mask restaurant soon seated,Not Hate
1098,1160,2020-12-07,1335803044634775552,boils thank scottadamssays,Not Hate
1099,1162,2020-12-07,1336020218775265282,vote democrat get tyranny,Not Hate
1100,1163,2020-12-07,1336021057875144711,wow businesses going people struggling thanks lack leadership lockdown tyranny spen,Not Hate
1101,1164,2020-12-07,1336031629911814144,realdonaldtrump pardon family go lefts threat prosecute warning,Not Hate
1102,1165,2020-12-07,1336043117275983874,danny lawyer join radio tomorrow,Not Hate
1103,1166,2020-12-07,1336065378288594945,agree stephen maybe instead worrying paycheck snowflakes question p,Not Hate
1104,1167,2020-12-07,1336081559758266372,omars husband got half million dollars bailout relief political consultant firm election ye,Not Hate
1105,1168,2020-12-07,1336083069032427524,hewlett packard goldman sachs big companies thinking escaping leftist policies moving,Not Hate
1106,1169,2020-12-07,1336084322114174976,update media said debunked georgia thefive,Not Hate
1107,1170,2020-12-07,1336085831786909697,media hate donald trump lied hated donald trump told truth thefive,Not Hate
1108,1171,2020-12-08,1336102470725079045,studoesamerica let us stop bickering every little thing get excited scientific technological progress,Not Hate
1109,1172,2020-12-08,1336108966397538304,end bs let people make decisions think dining scary stay hell home infringe,Not Hate
1110,1173,2020-12-08,1336124495317397504,seeing retreat comfort zone ambien journalism everyone reports nominations c,Not Hate
1111,1174,2020-12-08,1336130942692438020,many times need explain liberal fearstricken snowflakes going live,Hate
1112,1175,2020-12-08,1336156393150312448,rights freedoms conditional,Not Hate
1113,1176,2020-12-08,1336175390855933952,tyranny economic ruin worsen california meanwhile greasy gavin newsom allocates m covid health adverti,Not Hate
1114,1177,2020-12-08,1336252069066518529,california lead tyrant gavinnewsom begs federal bailout  million plus spend cov,Not Hate
1115,1178,2020-12-08,1336270427967135756,think going put treated like common criminals deviants opening businesses,Hate
1116,1180,2020-12-08,1336334133362974724,foxnation none seems right none seems american none makes sense tomilahren ramped covid restr,Not Hate
1117,1181,2020-12-08,1336349990235623425,proud announce patriots hometown rapid city sd defeated mask mandate ordinance,Not Hate
1118,1182,2020-12-08,1336367477727571971,time remember nation founded freedom,Not Hate
1119,1183,2020-12-08,1336392164859731968,supreme court record texas filed lawsuit four key states alleging,Not Hate
1120,1184,2020-12-08,1336399603885891586,santa corrects record guns scrowder best blazetv,Not Hate
1121,1185,2020-12-08,1336437902738395137,pentagons ufo confirmations claims galactic federation former israeli space,Not Hate
